file_path,start_time,end_time,label,augmented,aug_type
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เลสเบี้ยน.wav,9.964553,10.042488,เย็ด,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\อย่าทำเหมือนกูไม่มีตัวตนนะ เย็ดแม่.wav,1.460124,1.542007,เย็ด,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ป้าๆก๋วยเตี๋ยวถุงนึง.wav,16.227687,16.422853,แตด,True,heavy
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ป้าๆก๋วยเตี๋ยวถุงนึง.wav,16.227687,16.422853,แตด,True,heavy
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\โต้งไล่หมา.wav,29.031033,29.163475,กู,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\กู(หลายคำ).wav,4.354999,5.29026,กู,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\กูว่านะพรุ่งนี้ตื่นสายวะ.wav,1.942576,3.8,none,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ดูถูกหีไม่มีวันเจริญ.wav,2.375798,2.519377,หี,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ป้าๆก๋วยเตี๋ยวถุงนึง.wav,13.996858,15.779628,none,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\Janพูดถึงอาท.wav,16.215763,16.686095,เหี้ย,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\อาทโดนFBI.wav,9.383114,9.716483,สวะ,True,medium
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\อาทโดนFBI.wav,23.638608,23.808862,เย็ด,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\มึงไม่เคยฟังใครเลยใช่ไหม เย็ดแม่.wav,0.468843,1.776392,none,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\คอมโครตดี.wav,27.791607,28.196133,สวะ,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\พิ้งค์ด่าหนัง.wav,5.542865,5.814375,none,True,light_none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ความดื้อรั้นหน้าหีของมึงทำให้ทุกอย่างแย่ลงนะ.wav,1.940261,3.77,none,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ก็มาดิสะไอ้สัสเป็นเหี้ยไรวะ.wav,12.803295,13.056,ควย,True,medium
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\กู(หลายคำ).wav,8.288546,8.916591,กู,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\มึงนี่มันอะควรไปคุยกับรากมะม่วง.wav,0.979612,3.96,none,True,light_none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ดูถูกหีไม่มีวันเจริญ.wav,4.925846,5.242343,สวะ,True,medium
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เป็นสวะแล้วยังทำนิสัยหีๆอีก.wav,3.097075,3.371404,หี,True,medium
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เอ๊ย เป็นเหี้ยไรวะกูถามจริง.wav,10.14729,11.036401,none,True,light_none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\คือมึงไม่ฉลาดหรอวะ.wav,1.953588,2.201566,มึง,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\กายพูดกูรัวๆ.wav,5.201742,5.295125,none,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\มึงก็ไม่เคยฟังใครเลย คงจะฟังแต่หีตัวเองสินะ.wav,3.584718,3.778441,หี,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\มึงไม่มีสิทธิ์มาทำแบบนี้กับกู เย็ดแม่.wav,1.756098,1.904453,เย็ด,True,medium
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เอ๊ย เป็นเหี้ยไรวะกูถามจริง.wav,11.036401,11.337383,สวะ,True,medium
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\กายพูดกูรัวๆ.wav,27.96734,30.812735,none,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\กาลครั้งมีไอ้สวะตัวหนึ่ง.wav,15.575452,18.169214,none,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\โต้งไล่หมา.wav,32.816985,32.891751,กู,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\กาลครั้งมีไอ้สวะตัวหนึ่ง.wav,12.375667,14.377961,none,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\คอมโครตดี.wav,11.399811,11.903393,หี,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\single\หี\หี (เบลล์).wav,0.0,1.76,หี,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\บารมีมารดา.wav,14.046724,14.844376,none,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เย็ดแม่ มึงไม่แคร์อะไรเลยใช่ไหมอ่ะ.wav,0.0,0.422101,none,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\noise\รถติดบนทางด่วน.wav,5.813721,5.991365,แตด,True,heavy
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เข้ามาเลยไอ้พวกเด็กเปรต กูคนนี้จะลงทัณฑ์เอง.wav,3.149977,5.47123,none,True,light_none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\บารมีมารดา.wav,13.885466,14.046724,มึง,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\นิสัยควยๆแบบนี้.wav,6.055232,6.169297,มึง,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ป้าๆก๋วยเตี๋ยวถุงนึง.wav,11.608491,11.817709,ควย,True,medium
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\พิ้งค์ด่าหนัง.wav,18.941521,19.111678,แตด,True,heavy
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เดินตกท่อ.wav,0.0,2.160697,none,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\อาทโดนFBI.wav,23.638608,23.808862,เย็ด,True,medium
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\กายพูดกูรัวๆ.wav,27.879386,27.96734,เย็ด,True,medium
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\มึงก็ไม่เคยฟังใครเลย คงจะฟังแต่หีตัวเองสินะ.wav,3.584718,3.778441,หี,True,medium
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ทุกครั้งมันก็เป็นแบบนี้เสมออ่ะ เย็ดแม่.wav,1.59731,1.659816,เย็ด,True,medium
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\อาทโดนFBI.wav,62.059763,62.340587,สวะ,True,medium
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\มึงก็ไม่เคยฟังใครเลย คงจะฟังแต่หีตัวเองสินะ.wav,1.106817,3.584718,none,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\คือมึงไม่ฉลาดหรอวะ.wav,3.582586,3.788227,none,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\หมากัด.wav,12.183128,12.569298,ควย,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ขึ้นมาสิไอ้เย็ดแม่ เราจะไปเที่ยวทะเลกัน.wav,1.30519,4.02,none,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\บิวพูดควย.wav,9.256621,10.209146,none,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\อารมณ์แบบว่างี้ป้ะ.wav,9.721397,11.684577,none,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\single\สวะ\สวะ (เปอร์).wav,0.0,2.3466666666666667,สวะ,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\หมากัด.wav,13.043736,13.279852,หี,True,medium
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\มึง กูหิวข้าววะ อยากกินตีนอะ.wav,0.530361,0.91843,มึง,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เลสเบี้ยน.wav,8.927275,9.964553,none,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เอ๊ย เป็นเหี้ยไรวะกูถามจริง.wav,4.175647,4.381112,none,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เออใช่ กูเห็นไอกายมันลงสตอรี่ ชวนสาวมาดูแมวที่.wav,2.281602,5.84,none,True,light_none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\บิวพูดควย.wav,10.209146,10.442137,ควย,True,medium
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ก็มาดิสะไอ้สัสเป็นเหี้ยไรวะ.wav,6.019095,6.680347,none,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\โอเค ฟังดีๆนะมึง พ่อของมึงเสียแล้ว.wav,4.571185,4.879841,มึง,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\กล้าดียังไงมาแตะคนรัก.wav,7.246159,7.643905,สวะ,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ทายคำเย็ดแม่.wav,35.782934,49.36401,none,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เย็ดแม่ นี่ไม่ใช่ครั้งแรกที่มึงทำแบบนี้นะ.wav,0.0,0.067542,เย็ด,True,medium
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\Janพูดถึงอาท.wav,57.958596,59.798039,none,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ไอ้อาร์ตพูดเหี้ย.wav,17.395318,17.909386,none,True,light_none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เอ๊ย เป็นเหี้ยไรวะกูถามจริง.wav,4.893427,4.958884,กู,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\จะว่าไปแล้วมึงติดเงินกูอยู่50อะดิฟ.wav,1.738254,2.278462,none,True,light_none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\คอมโครตดี.wav,0.0,1.518206,none,True,light_none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เป็นสวะแล้วยังทำนิสัยหีๆอีก.wav,1.827762,2.837444,none,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เย็ดแม่ ทำไมถึงไม่คิดก่อนพูดบ้าง.wav,0.337671,2.501898,none,True,light_none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\คอมโครตดี.wav,25.361911,27.791607,none,True,light_none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\single\สวะ\สวะ (โบท).wav,0.0,1.91,สวะ,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\บัวด่านัท.wav,2.498378,2.832515,เหี้ย,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ก็มาดิสะไอ้สัสเป็นเหี้ยไรวะ.wav,5.667882,5.959434,none,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\มึงนี่มันอะควรไปคุยกับรากมะม่วง.wav,0.0,0.640314,none,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\โอ๊ยเย็ดเป็ดหีแม่มึงร่วง.wav,1.15297,1.307121,เย็ด,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\พิ้งค์ด่าหนัง.wav,18.941521,19.111678,แตด,True,heavy
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\อาทโดนFBI.wav,51.989673,56.367164,none,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\คอมโครตดี.wav,1.566463,2.445045,none,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\หีหอมพ่อง.wav,1.201148,1.40235,หี,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\อาทโดนFBI.wav,23.638608,23.808862,เย็ด,True,medium
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ชอบทำตัวหัวควยใส่คนอื่น ทั้งที่ตัวเองก็ไม่ได้ดีไปกว่าใครเลย.wav,2.337409,2.500583,ควย,True,medium
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เอ๊ย เป็นเหี้ยไรวะกูถามจริง.wav,8.092423,8.200282,none,True,light_none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เย็ดแม่ ทำไมถึงไม่คิดก่อนพูดบ้าง.wav,0.193294,0.337671,เย็ด,True,medium
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\noise\รถติดบนทางด่วน.wav,5.813721,5.991365,แตด,True,heavy
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\คนดีห้ามเพื่อน.wav,10.156042,10.234288,เย็ด,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ป้าๆก๋วยเตี๋ยวถุงนึง.wav,16.949802,19.562667,none,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\อาทโดนFBI.wav,77.044548,77.232379,เหี้ย,True,light
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\noise\มึงงงงงทำไรอยู่วะ(อยากลองลากเสียง).wav,1.406656,3.334305,มึง,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\หีหอมพ่อง.wav,2.530504,2.681406,หี,True,medium
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\บัวด่านัท.wav,24.438127,24.518168,เย็ด,True,medium
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\กาลครั้งมีไอ้สวะตัวหนึ่ง.wav,10.477431,12.168269,none,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\คนดีห้ามเพื่อน.wav,16.339806,16.413835,กู,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\กูว่านะพรุ่งนี้ตื่นสายวะ.wav,1.279636,1.942576,กู,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\บารมีมารดา.wav,8.281751,9.272336,none,True,light_none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\อารมณ์แบบว่างี้ป้ะ.wav,14.950446,15.102867,แตด,True,heavy
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ไอ้เด็กนี่มันอยากมีปัญหากับกูแล้วสินะ.wav,2.512986,3.456626,none,True,light_none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ก่อนจะถามกูเนี่ย เฝ้าถามตัวเองเถอะว่าดีพอยัง.wav,1.063933,1.235535,กู,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เข้ามาเลยไอ้พวกเด็กเปรต กูคนนี้จะลงทัณฑ์เอง.wav,3.149977,5.47123,none,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\Janพูดถึงอาท.wav,16.686095,18.233617,none,True,light_none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\noise\ค่ายเหี้ย.wav,8.679464,8.788587,ควย,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ก็มาดิสะไอ้สัสเป็นเหี้ยไรวะ.wav,5.410723,5.667882,ควย,True,medium
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\single\เย็ด\เย็ด (เบลล์).wav,0.0,1.87,เย็ด,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เช้านี้สดใส.wav,3.47985,3.71695,มึง,True,light
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\อั้มด่าแหลก.wav,0.764354,1.340255,none,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เห้ย กูตื่นเต้นมากเลยที่จะได้ไปเที่ยวอาทิตย์หน้า.wav,0.226705,0.382857,กู,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ป้าๆก๋วยเตี๋ยวถุงนึง.wav,10.292289,10.602994,เหี้ย,True,light
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\อารมณ์แบบว่างี้ป้ะ.wav,8.633113,8.813459,มึง,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\มึง กูหิวข้าววะ อยากกินตีนอะ.wav,1.112465,1.303265,กู,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\Janพูดถึงอาท.wav,88.409314,90.545251,none,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\อาทโดนFBI.wav,2.713499,3.43084,none,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\noise\โอ๊ย เย็ดแม่ เจ็บชิบหาย.wav,0.0,0.817853,none,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\หีหอมพ่อง.wav,2.530504,2.681406,หี,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ก็มาดิสะไอ้สัสเป็นเหี้ยไรวะ.wav,2.438565,2.909606,none,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ไอ้คนวิปริต ไอ้คนเย็ดแม่.wav,2.321337,3.42,none,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เลสเบี้ยน.wav,8.804806,8.927275,แตด,True,heavy
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\กาลครั้งมีไอ้สวะตัวหนึ่ง.wav,14.515066,14.852609,none,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\noise\ค่ายเหี้ย.wav,0.0,0.691737,none,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\single\เย็ด\เย็ด (แทน).wav,0.0,1.8133333333333328,เย็ด,True,medium
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\คือมึงไม่ฉลาดหรอวะ.wav,3.788227,3.939433,ควย,True,medium
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\กายพูดกูรัวๆ.wav,24.422876,27.879386,none,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\อารมณ์แบบว่างี้ป้ะ.wav,15.386369,15.592645,แตด,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เช้านี้สดใส.wav,9.200121,9.401954,มึง,True,light
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\single\เหี้ย\เหี้ย (เบลล์).wav,0.0,1.86,เหี้ย,True,light
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\กู(หลายคำ).wav,9.789268,10.478486,กู,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\single\กู\กู (แทน).wav,0.0,1.6853333333333331,กู,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เย็ดแม่ ทนไม่ไหวแล้วจริงๆนะ.wav,0.133903,0.250072,เย็ด,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เย็ดแม่ นี่คือเหตุผลที่กูไม่อยากคุยกับมึง.wav,0.309398,0.402008,เย็ด,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\พฤติกรรมเห็นแก่ตัวหัวควยของมึงมันสร้างปัญหารู้ไหม.wav,2.076266,2.31461,none,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\บารมีมารดา.wav,1.074638,1.414432,มึง,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ไอ้อาร์ตพูดเหี้ย.wav,3.950202,4.480503,none,True,light_none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\single\แตด\แตด (แทน).wav,0.0,2.112,แตด,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ก็มาดิสะไอ้สัสเป็นเหี้ยไรวะ.wav,4.112927,5.410723,none,True,light_none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เลสเบี้ยน.wav,0.0,0.919096,none,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\พิ้งค์ด่าหนัง.wav,18.941521,19.111678,แตด,True,heavy
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เออใช่ กูเห็นไอกายมันลงสตอรี่ ชวนสาวมาดูแมวที่.wav,2.189978,2.281602,กู,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\อาทโดนFBI.wav,9.716483,23.638608,none,True,light_none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\อารมณ์แบบว่างี้ป้ะ.wav,17.12295,17.448114,หี,True,medium
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\อั้มด่าแหลก.wav,4.976207,5.214738,เหี้ย,True,light
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\single\มึง\มึง (โบท).wav,0.0,2.17,มึง,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\single\กู\กู (โบท).wav,0.0,2.53,กู,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ความดื้อรั้นหน้าหีของมึงทำให้ทุกอย่างแย่ลงนะ.wav,1.593864,1.833679,none,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\กาลครั้งมีไอ้สวะตัวหนึ่ง.wav,14.377961,14.515066,หี,True,medium
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ป้าๆก๋วยเตี๋ยวถุงนึง.wav,16.422853,16.789766,none,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\single\หี\หี (เปอร์).wav,0.0,2.944,หี,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\single\สวะ\สวะ (เบลล์).wav,0.0,1.96,สวะ,True,medium
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\คนดีห้ามเพื่อน.wav,1.138831,3.242874,none,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\อีกระเทย มึงอะอีกระเทย กูอะตุ๊แท้ มึงอะตุ๊ดเทียม.wav,5.254505,5.524374,มึง,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\พูดควยๆแบบนี้ใครจะอยากอยู่ใกล้.wav,0.706462,0.828483,ควย,True,medium
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\โหเย็ดแม่ ไม่คิดจะแก้ไขอะไรหน่อยอ่อ.wav,0.807316,3.36936,none,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ช่วยกูด้วย.wav,0.0,1.05134,none,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\กาลครั้งมีไอ้สวะตัวหนึ่ง.wav,12.168269,12.375667,ควย,True,medium
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\โต้งไล่หมา.wav,46.102083,46.282612,มึง,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\บารมีมารดา.wav,7.012152,7.337837,หี,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\single\ควย\ควย (โบท).wav,0.0,1.75,ควย,True,medium
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ดูถูกหีไม่มีวันเจริญ.wav,4.168719,4.368482,แตด,True,heavy
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เป็นสวะแล้วยังทำนิสัยหีๆอีก.wav,4.267936,4.631896,none,True,light_none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ก็เอาสิ มาดูกันว่ากูน่ะจะอยู่รอดเป็นคนสุดท้ายหรือเปล่า.wav,2.245867,2.467927,กู,True,light
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\อย่าฟังความข้างเดียวสิ กูน่ะบอกอยู่เสมอแล้วว่ากูเป็นคนดี.wav,0.0,2.583806,none,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\noise\รถติดบนทางด่วน.wav,3.106011,3.304746,สวะ,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\มึงไม่มีสิทธิ์มาทำแบบนี้กับกู เย็ดแม่.wav,0.325109,1.534819,none,True,light_none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\single\หี\หี (เบลล์).wav,0.0,1.76,หี,True,medium
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เป็นสวะแล้วยังทำนิสัยหีๆอีก.wav,1.827762,2.837444,none,True,light_none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\อั้มด่าแหลก.wav,0.123006,0.258299,ควย,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ก็มาดิสะไอ้สัสเป็นเหี้ยไรวะ.wav,4.112927,5.410723,none,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\มึง กูหิวข้าววะ อยากกินตีนอะ.wav,0.0,0.530361,none,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\นี่มึงหายหัวไปทั้งวันแบบนี้แล้วพวกเราจะทำงานยังไง.wav,0.693325,4.246782,none,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เป็นสวะแล้วยังทำนิสัยหีๆอีก.wav,4.838322,6.009877,none,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ทายคำเย็ดแม่.wav,54.570637,62.959681,none,True,light_none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\บิวพูดควย.wav,12.170126,12.358374,ควย,True,medium
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\บิวพูดเหี้ย.wav,10.239964,10.367651,เหี้ย,True,light
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\noise\รถติดบนทางด่วน.wav,5.347308,5.504605,หี,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เธอทำตัวเหมือนสวะที่ไม่มีเป้าหมายในชีวิต.wav,1.998751,2.260444,สวะ,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\นิสัยควยๆแบบนี้.wav,0.0,1.531654,none,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เย็ดแม่มึงคิดยังไงถึงทำอย่างนี้.wav,0.0,0.272779,none,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\กูเป็นคนคิดไอเดียโปรเจคนี่หว่า เออกูแม่งสุดยอดวะ.wav,5.097268,5.329871,กู,,
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\อารมณ์แบบว่างี้ป้ะ.wav,14.950446,15.102867,แตด,True,heavy
